Id,Question,Answer,Short Answer,Depiction,CulturalProperty,CulturalProperty Class
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale alla seconda metà del XIX secolo.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397207_IMR_E7EF9A24D1F54C5690BF27C2044C5516.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038083-8-component,DemoEthnoAnthropologicalHeritage
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale alla seconda metà del XIX secolo.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397367_IMR_BB35BD0750D74ABAB466E36678FE410D.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038084-1-component,DemoEthnoAnthropologicalHeritage
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale alla seconda metà del XIX secolo.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397281_IMR_46076D6D9F434C1FA0D5A79952E101B3.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038084-9-component,DemoEthnoAnthropologicalHeritage
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale alla seconda metà del XIX secolo.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397279_IMR_9EEAB2685E454CE0ACF9005526790F1B.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038085-9-component,DemoEthnoAnthropologicalHeritage
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale alla seconda metà del XIX secolo.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397435_IMR_423A7EF9831049C9853661A526B7CB5C.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038086-2-component,DemoEthnoAnthropologicalHeritage
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale alla seconda metà del XIX secolo.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397533_IMR_93E531A64FB646A4836CFADB74B290FC.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038086-3-component,DemoEthnoAnthropologicalHeritage
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale alla seconda metà del XIX secolo.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397175_IMR_FCBF331A0F0D42C29B4CF081C7F8385E.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038086-7-component,DemoEthnoAnthropologicalHeritage
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale alla seconda metà del XIX secolo.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397616_IMR_62DA1AE841374CCBBBA83DCD85ECB0C4.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038087-11-component,DemoEthnoAnthropologicalHeritage
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale alla seconda metà del XIX secolo.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397636_IMR_5E9ED1BD0D89469CA0405FB596DE5B92.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038087-12-component,DemoEthnoAnthropologicalHeritage
USETIME,A quale periodo risale l'utilizzo del bene?,L'uso del bene risale alla seconda metà del XIX secolo.,XIX seconda metà,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1037805/ICCD12397652_IMR_AD4E9D24221548AEAB0C8A4F9D67DF01.JPG,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1201038087-13-component,DemoEthnoAnthropologicalHeritage
