Unnamed: 0,Id,Question,Answer,Short Answer,Depiction,CulturalProperty,CulturalProperty Class
4253539,ORNAMENTALMOTIV,What's the decoration?,The decorative motif is fantastic-geometric figures.,Fantastic-geometric figures,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1014544/ICCD10711606_zuppiera_2.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000194371,DemoEthnoAnthropologicalHeritage
4253540,ORNAMENTALMOTIV,What's the decoration?,The decorative motif is shaped like a lozenge.,Losangas-shaped,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007101/ICCD5713329_SPSAE%20MT%20E%201791.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700133675,DemoEthnoAnthropologicalHeritage
4253541,ORNAMENTALMOTIV,What's the decoration?,The decorative pattern is geometric.,Geometric,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590701_0001445e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054921,DemoEthnoAnthropologicalHeritage
4253542,ORNAMENTALMOTIV,What's the decoration?,The decorative pattern is geometric.,Geometric,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590890_0001540e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055015,DemoEthnoAnthropologicalHeritage
4253543,ORNAMENTALMOTIV,What's the decoration?,The decorative pattern is geometric.,Geometric,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591149_0001670e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055144,DemoEthnoAnthropologicalHeritage
4253544,ORNAMENTALMOTIV,What's the decoration?,The decorative pattern is geometric.,Geometric,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591185_0001688e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055162,DemoEthnoAnthropologicalHeritage
4253545,ORNAMENTALMOTIV,What's the decoration?,The decorative pattern is geometric.,Geometric,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591205_0001698e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055172,DemoEthnoAnthropologicalHeritage
4253546,ORNAMENTALMOTIV,What's the decoration?,The decorative pattern is geometric.,Geometric,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591932_0002072e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055525,DemoEthnoAnthropologicalHeritage
4253547,ORNAMENTALMOTIV,What's the decoration?,The decorative pattern is geometric.,Geometric,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591949_0002081e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055533,DemoEthnoAnthropologicalHeritage
4253548,ORNAMENTALMOTIV,What's the decoration?,The decorative pattern is geometric.,Geometric,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592154_0002186e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055633,DemoEthnoAnthropologicalHeritage
