ID,Question,Answer,Short Answer,Depiction,CulturalProperty
PURPOSE,Che funzione aveva l'oggetto?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059114/ICCD13664737_0500644879_GioveLustrale.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0500644879
PURPOSE,L'opera serviva a qualcosa?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1038871/ICCD13630403_san_teodoro.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0700309120
PURPOSE,Perché l'ha fatto?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1038871/ICCD13672520_61169-1.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0700309317
PURPOSE,A quale scopo è stata realizzata?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1057236/ICCD13590472_MA_00157065.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0600157065
PURPOSE,L'opera serviva a qualcosa?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1057236/ICCD13582137_MA_00158238.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0600158238
PURPOSE,Qual è la funzione?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1057236/ICCD13581987_MA_00158345.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0600158345
PURPOSE,Che funzione aveva l'oggetto?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1057236/ICCD13582222_MA_00158484.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0600158484
PURPOSE,A quale scopo è stata realizzata?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1057236/ICCD13582758_MA_0000158690.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0600158690
PURPOSE,L'opera serviva a qualcosa?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1057236/ICCD13590470_MA_00158394.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0600158935
PURPOSE,A quale scopo è stata realizzata?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1038871/ICCD13630405_battistero.JPG,https://w3id.org/arco/resource/ArchaeologicalProperty/0700309270
PURPOSE,Qual è la sua rilevanza artistico-storica?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1038871/ICCD13630530_sanclemente.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0700309122
PURPOSE,Per quale scopo è stata creata?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059114/ICCD13670275_0500644666_Basilica_B.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0500644666
PURPOSE,A che scopo è stata realizzata?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1057236/ICCD13582711_MA_00157082.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0600157082
PURPOSE,A quale scopo è stata realizzata?,Il bene culturale ha funzione cultuale.,Cultuale,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059114/ICCD13670343_0500644643_Capitolium.jpg,https://w3id.org/arco/resource/ArchaeologicalProperty/0500644643
