Unnamed: 0,Id,Question,Answer,Short Answer,Depiction,CulturalProperty,CulturalProperty Class
2851957,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Gallerie Fiorentine.,Gallerie Fiorentine,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059458/ICCD13765565_557209.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900641408,HistoricOrArtisticProperty
2851958,EXHIBITION_LOCATION,Where is the work exposed?,"The cultural asset is exhibited in the Via Vinzaglio, 27.","Via Vinzaglio, 27",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1062788/ICCD14027194_24311c.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900536880,HistoricOrArtisticProperty
2851959,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Museo di S. Marco.,Museo di S. Marco,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059458/ICCD13765884_1890%206281%20%2D%2D563022.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642278,HistoricOrArtisticProperty
2851960,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Museo di S. Marco.,Museo di S. Marco,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1038920/ICCD13107090_020253.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900286842,HistoricOrArtisticProperty
2851961,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Museo di S. Marco.,Museo di S. Marco,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059458/ICCD13764901_007480.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281747-2,HistoricOrArtisticProperty
2851962,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Museo Mediceo.,Museo Mediceo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059458/ICCD13766096_1890%208328%20%2D%2D558140.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900644011,HistoricOrArtisticProperty
2851963,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Galleria Palatina e Appartamenti Reali.,Galleria Palatina e Appartamenti Reali,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1030184/ICCD11732485_006482.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281767-2,HistoricOrArtisticProperty
2851964,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Collezioni sabaude.,Collezioni sabaude,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003351/ICCD10055651_DIA04464.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100350783,HistoricOrArtisticProperty
2851965,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Palazzo Pitti e Giardino di Boboli.,Palazzo Pitti e Giardino di Boboli,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059264/ICCD13665290_329212.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289273,HistoricOrArtisticProperty
2851966,EXHIBITION_LOCATION,Where is the work exposed?,"The cultural asset is exhibited in the Museo del Cenacolo di Fuligno, deposito delle Gallerie.","Museo del Cenacolo di Fuligno, deposito delle Gallerie",http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059458/ICCD13702380_1881%20745%20%2D%2D557200.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642339,HistoricOrArtisticProperty
2851967,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Galleria degli Uffizi.,Galleria degli Uffizi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1038145/ICCD13006833_230483.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900021922,HistoricOrArtisticProperty
2851968,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Galleria degli Uffizi.,Galleria degli Uffizi,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059458/ICCD13703065_557681.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900641492,HistoricOrArtisticProperty
2851969,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Galleria dell'Accademia.,Galleria dell'Accademia,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1038145/ICCD13006977_005580.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900295897,HistoricOrArtisticProperty
2851970,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Villa di Poggio a Caiano.,Villa di Poggio a Caiano,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1057075/ICCD13573551_108946.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900195996,HistoricOrArtisticProperty
2851971,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Gallerie Fiorentine.,Gallerie Fiorentine,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1038145/ICCD13010668_514740.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297807,HistoricOrArtisticProperty
2851972,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Gallerie Fiorentine.,Gallerie Fiorentine,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1038145/ICCD13007156_006504.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297794,HistoricOrArtisticProperty
2851973,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Gallerie Fiorentine.,Gallerie Fiorentine,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007126/ICCD5236509_109181.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900131637,HistoricOrArtisticProperty
2851974,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Museo Mediceo.,Museo Mediceo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007126/ICCD5248531_006192.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900157120,HistoricOrArtisticProperty
2851975,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Museo Mediceo.,Museo Mediceo,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007126/ICCD5248540_006142.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900157123,HistoricOrArtisticProperty
2851976,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Magazzino.,Magazzino,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1035911/ICCD13325939_SBAATO2004PC.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100220511,HistoricOrArtisticProperty
2851977,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Magazzino.,Magazzino,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1035911/ICCD13325895_SBAATO2002PC.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100220513,HistoricOrArtisticProperty
2851978,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Magazzino.,Magazzino,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1035911/ICCD13325803_SBAAATO%202000PC.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100211443,HistoricOrArtisticProperty
2851979,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Magazzino.,Magazzino,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1035911/ICCD13325888_SBAATO2001PC.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100220512,HistoricOrArtisticProperty
2851980,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Gallerie Fiorentine.,Gallerie Fiorentine,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007126/ICCD5231590_004093.JPG,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900293619,HistoricOrArtisticProperty
2851981,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Gallerie Fiorentine.,Gallerie Fiorentine,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059458/ICCD13765539_1890%20979%20%2D%2D557775.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900641391,HistoricOrArtisticProperty
2851982,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Gallerie Fiorentine.,Gallerie Fiorentine,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059458/ICCD13765707_557982.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642004,HistoricOrArtisticProperty
2851983,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Gallerie Fiorentine.,Gallerie Fiorentine,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059458/ICCD13765727_557885.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642033,HistoricOrArtisticProperty
2851984,EXHIBITION_LOCATION,Where is the work exposed?,The cultural asset is exhibited in the Gallerie Fiorentine.,Gallerie Fiorentine,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1059458/ICCD13765733_557888.jpg,https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642036,HistoricOrArtisticProperty
