Unnamed: 0,Id,Question,Answer,Short Answer,Depiction,CulturalProperty,CulturalProperty Class
2807349,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590890_0001540e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055015,DemoEthnoAnthropologicalHeritage
2807350,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591149_0001670e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055144,DemoEthnoAnthropologicalHeritage
2807351,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591185_0001688e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055162,DemoEthnoAnthropologicalHeritage
2807352,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591205_0001698e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055172,DemoEthnoAnthropologicalHeritage
2807353,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591932_0002072e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055525,DemoEthnoAnthropologicalHeritage
2807354,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591949_0002081e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055533,DemoEthnoAnthropologicalHeritage
2807355,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592154_0002186e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055633,DemoEthnoAnthropologicalHeritage
2807356,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592254_0002237e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055682,DemoEthnoAnthropologicalHeritage
2807357,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592260_0002240e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055685,DemoEthnoAnthropologicalHeritage
2807358,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592279_0002250e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055694,DemoEthnoAnthropologicalHeritage
2807359,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592303_0002262e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055706,DemoEthnoAnthropologicalHeritage
2807360,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592321_0002271e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055715,DemoEthnoAnthropologicalHeritage
2807361,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592333_0002277e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055721,DemoEthnoAnthropologicalHeritage
2807362,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592365_0002293e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055737,DemoEthnoAnthropologicalHeritage
2807363,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592417_0002319e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055763,DemoEthnoAnthropologicalHeritage
2807364,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592550_0002387e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055828,DemoEthnoAnthropologicalHeritage
2807365,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592568_0002396e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055837,DemoEthnoAnthropologicalHeritage
2807366,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592632_0002428e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055869,DemoEthnoAnthropologicalHeritage
2807367,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592636_0002430e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055871,DemoEthnoAnthropologicalHeritage
2807368,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592788_0002506e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055947,DemoEthnoAnthropologicalHeritage
2807369,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592842_0002533e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055974,DemoEthnoAnthropologicalHeritage
2807370,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592866_0002545e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055986,DemoEthnoAnthropologicalHeritage
2807371,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592892_0002558e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055999,DemoEthnoAnthropologicalHeritage
2807372,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593034_0002629e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056070,DemoEthnoAnthropologicalHeritage
2807373,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593118_0002671e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056112,DemoEthnoAnthropologicalHeritage
2807374,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593136_0002680e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056121,DemoEthnoAnthropologicalHeritage
2807375,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593230_0002727e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056168,DemoEthnoAnthropologicalHeritage
2807376,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593272_0002748e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056189,DemoEthnoAnthropologicalHeritage
2807377,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593300_0002762e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056203,DemoEthnoAnthropologicalHeritage
2807378,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593428_0002826e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056267,DemoEthnoAnthropologicalHeritage
2807379,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593510_0002867e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056308,DemoEthnoAnthropologicalHeritage
2807380,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593988_0003121e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056532,DemoEthnoAnthropologicalHeritage
2807381,DECORATIVEPURPOSE,What is the purpose of the decorative apparatus of the cultural asset?,The purpose of the decorative apparatus of the cultural asset is decorative.,Decorative,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5594096_0003175e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056586,DemoEthnoAnthropologicalHeritage
