Id,Question,Answer,Short Answer,Depiction,CulturalProperty,CulturalProperty Class
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è figure fantastico-geometriche.,Figure fantastico-geometriche,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1014544/ICCD10711606_zuppiera_2.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/2000194371,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è a forma di losanga.,A forma di losanga,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007101/ICCD5713329_SPSAE%20MT%20E%201791.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700133675,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590701_0001445e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054921,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590890_0001540e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055015,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591149_0001670e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055144,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591185_0001688e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055162,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591205_0001698e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055172,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591932_0002072e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055525,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591949_0002081e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055533,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592154_0002186e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055633,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592254_0002237e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055682,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592260_0002240e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055685,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592279_0002250e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055694,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592303_0002262e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055706,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592321_0002271e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055715,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592333_0002277e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055721,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592365_0002293e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055737,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592417_0002319e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055763,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592550_0002387e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055828,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592568_0002396e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055837,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592632_0002428e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055869,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592866_0002545e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055986,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592892_0002558e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055999,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593034_0002629e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056070,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593118_0002671e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056112,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593136_0002680e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056121,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593230_0002727e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056168,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593272_0002748e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056189,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593300_0002762e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056203,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593428_0002826e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056267,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593510_0002867e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056308,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593650_0002937e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056378,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593656_0002940e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056381,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593694_0002959e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056400,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593708_0002966e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056407,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593742_0002983e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056424,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593792_0003008e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056449,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593802_0003013e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056454,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5594232_0003246e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056650,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD12506/ICCD2233007_RP_14L%2D4.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0100042735,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5588880_0000549e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054027,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5588916_0000567e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054045,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5589243_0000732e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054207,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5589403_0000811e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054287,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5588914_0000566e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054044,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5589041_0000631e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054106,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5591964_0002089e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055540,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592243_0002231e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055677,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592462_0002342e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055785,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592502_0002363e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055804,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592798_0002511e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055952,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593286_0002755e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056196,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593290_0002757e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056198,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593502_0002863e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056304,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593534_0002879e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056320,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593620_0002922e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056363,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593640_0002932e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056373,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593648_0002936e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056377,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5596103_0004182e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800057579,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007101/ICCD5712970_SPSAE%20MT%20E%2019604.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700132976,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007101/ICCD5712982_SPSAE%20MT%20E%2019598.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700132982,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è geometrico.,Geometrico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007101/ICCD5713141_SPSAE%20MT%20E%2019584.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1700133062,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è a forma di oggetto.,A forma di oggetto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5590968_0001579e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055054,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è a forma di oggetto.,A forma di oggetto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592620_0002422e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055863,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è a forma di oggetto.,A forma di oggetto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5592788_0002506e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800055947,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è a forma di oggetto.,A forma di oggetto,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5589653_0000936e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800054412,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è fantastico.,Fantastico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5593988_0003121e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056532,DemoEthnoAnthropologicalHeritage
ORNAMENTALMOTIV,Qual è la decorazione?,Il motivo decorativo è fantastico.,Fantastico,http://www.sigecweb.beniculturali.it/images/fullsize/ICCD50007102/ICCD5594096_0003175e.jpg,https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/1800056586,DemoEthnoAnthropologicalHeritage
